gene_id,12_sorted.bam.gtf,16_sorted.bam.gtf,20_sorted.bam.gtf,248_sorted.bam.gtf,249_sorted.bam.gtf,24_sorted.bam.gtf,250_sorted.bam.gtf,260_sorted.bam.gtf,261_sorted.bam.gtf,262_sorted.bam.gtf,5_sorted.bam.gtf,8_sorted.bam.gtf
FUN_035229,31,55,36,90,80,30,33,115,97,58,39,19
FUN_030618,0,0,0,0,0,0,0,0,0,0,0,0
FUN_030619,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036751,2,0,0,0,0,0,0,0,0,0,0,0
FUN_036750,33,67,34,23,12,25,27,25,45,63,30,14
FUN_036753,174,179,186,242,82,167,159,152,170,226,207,150
FUN_036752,32,33,54,19,0,51,26,26,38,50,29,41
FUN_001689,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036754,4,0,16,10,0,8,0,17,10,48,9,8
FUN_036757,8,18,27,8,0,13,0,12,11,6,20,35
FUN_036756,70,75,85,73,71,105,35,34,39,49,62,72
FUN_001685,6,10,0,8,0,0,0,0,12,4,0,0
FUN_001684,0,0,0,2,0,0,0,1,0,1,0,0
FUN_001687,19,14,4,8,0,15,0,14,12,8,9,19
FUN_001686,4,5,7,2,0,0,0,4,0,0,2,3
FUN_001681,5,0,0,0,0,0,0,0,0,0,0,0
FUN_001680,0,0,0,0,0,0,0,0,0,0,0,0
FUN_001683,7,22,11,32,6,11,9,45,36,17,22,0
FUN_001682,15,27,21,7,0,22,0,0,6,0,28,20
FUN_039736,0,0,0,0,0,0,0,8,0,0,0,0
FUN_039737,0,0,0,0,0,0,0,0,0,0,0,0
FUN_007212,0,0,0,0,0,0,0,0,0,0,0,0
FUN_039735,1,0,0,0,0,0,0,0,0,0,0,0
FUN_039732,0,0,0,0,0,0,0,0,0,3,11,23
FUN_007215,0,0,0,0,0,0,0,0,0,0,0,0
FUN_039730,5,0,0,0,0,1,0,2,0,1,1,7
FUN_039731,9,0,0,0,0,0,1,0,0,3,0,12
FUN_007218,0,0,0,0,0,0,0,0,0,0,0,0
FUN_007219,0,0,0,0,0,0,0,0,0,0,0,0
FUN_039738,0,0,0,0,0,0,0,0,0,0,0,0
FUN_039739,0,0,7,0,0,0,0,0,0,0,0,0
FUN_038139,81,60,73,35,23,29,22,73,49,70,24,60
FUN_038138,7,17,0,12,0,9,0,3,25,19,15,13
FUN_021829,2,5,0,0,0,0,0,0,4,4,0,0
FUN_021828,2,2,0,4,0,0,0,6,0,0,0,0
FUN_021827,0,0,0,0,0,0,0,0,0,0,0,0
FUN_021826,0,0,0,0,0,0,0,0,0,0,0,0
FUN_021825,0,0,0,0,0,1,0,0,0,0,0,0
FUN_021824,0,0,0,0,0,0,0,0,7,0,0,0
FUN_021823,6,0,0,0,0,0,0,0,0,0,0,0
FUN_038135,4,2,0,2,3,3,2,4,1,3,0,2
FUN_021821,7,5,8,7,0,0,0,5,9,4,16,3
FUN_021820,1,0,5,0,0,0,0,0,3,0,0,0
FUN_031255,0,0,9,0,0,0,4,0,0,0,0,0
FUN_031254,0,0,0,0,0,0,0,0,0,0,0,0
FUN_031257,5,0,4,0,14,0,0,3,0,0,11,2
FUN_021688,1,1,0,1,0,0,1,0,0,1,1,0
FUN_031251,30,35,45,6,0,36,0,0,9,6,31,41
FUN_031250,0,0,0,0,0,0,0,0,0,0,0,0
FUN_031253,0,0,0,0,0,0,0,0,0,0,0,0
FUN_031252,59,65,107,24,0,59,14,41,42,64,40,85
FUN_031259,3,0,10,3,4,4,0,5,6,9,6,7
FUN_028703,0,0,0,0,0,0,0,0,0,0,0,0
FUN_023134,83,85,60,1271,2972,138,2319,820,998,991,93,194
FUN_028705,0,0,0,0,0,0,0,0,0,0,0,0
FUN_023132,17,20,23,9,9,22,0,8,10,9,12,11
FUN_023131,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028706,0,0,0,0,0,0,0,0,0,0,0,0
FUN_008550,0,0,0,0,0,0,0,0,0,2,0,0
FUN_037486,35,35,75,107,52,39,32,100,62,56,43,79
FUN_037487,2,7,0,0,0,1,0,0,0,2,6,0
FUN_037484,15,4,35,4,7,0,5,22,12,9,10,10
FUN_037485,53,39,29,7,0,55,15,49,47,46,68,39
FUN_037482,0,0,0,0,0,0,0,0,0,0,0,0
FUN_037483,32,16,22,32,7,14,2,0,9,5,23,21
FUN_037480,0,4,10,4,0,0,0,0,12,0,0,6
FUN_037481,0,0,0,0,0,0,0,0,0,0,0,0
FUN_037488,23,43,38,29,14,43,19,113,75,57,25,72
FUN_037489,81,88,54,69,33,57,21,48,41,91,48,72
FUN_006161,4,173,297,63,28,0,41,32,38,68,0,0
FUN_006160,1,0,0,0,0,0,0,0,0,0,0,0
FUN_006163,314,331,309,421,197,320,256,602,442,541,277,302
FUN_006162,78,98,145,115,85,100,92,215,179,126,60,92
FUN_006165,652,736,758,767,218,780,321,689,650,586,422,712
FUN_006164,11,4,10,12,0,0,0,9,0,15,5,12
FUN_006167,25,20,14,11,24,7,22,59,53,79,10,9
FUN_006166,147,190,73,92,93,124,67,58,69,91,67,151
FUN_006169,103,131,91,78,41,88,98,175,176,99,93,82
FUN_006168,25,27,3,8,0,8,0,8,35,29,8,7
FUN_036289,1,1,0,0,0,1,0,0,0,0,0,0
FUN_036288,0,0,0,0,0,0,0,0,0,0,0,1
FUN_036283,1,0,0,0,0,0,0,0,0,0,0,0
FUN_036282,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036281,0,0,0,5,0,0,0,0,0,0,6,0
FUN_036280,0,0,0,0,0,0,0,0,0,0,0,1
FUN_036287,1,0,0,0,0,0,0,0,0,0,0,0
FUN_036286,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036285,0,0,0,0,0,0,0,0,0,0,0,0
FUN_036284,0,0,0,0,0,1,0,0,0,0,1,1
FUN_037158,1,0,0,0,2,0,0,0,1,0,0,1
FUN_037159,3,1,3,5,4,1,4,2,4,9,0,0
FUN_037150,13,0,72,27,0,30,3,12,20,17,0,71
FUN_037151,0,0,2,0,0,5,0,0,0,0,0,4
FUN_037152,0,0,0,0,0,0,0,1,0,0,0,0
FUN_037153,0,0,6,0,0,0,0,0,0,0,0,0
FUN_037154,0,22,0,0,0,8,0,6,3,0,0,0
FUN_037155,0,0,45,10,0,9,4,17,17,7,5,29
FUN_037156,22,22,41,0,0,16,0,7,8,7,8,11
FUN_037157,0,4,0,0,0,0,0,0,0,0,0,0
FUN_030730,0,0,5,0,0,0,0,7,0,0,0,0
FUN_032500,29,50,58,33,0,75,20,44,29,12,21,80
FUN_032501,45,28,44,13,24,62,12,43,25,24,37,65
FUN_032502,11,19,45,32,8,16,18,37,0,12,20,24
FUN_032503,14,36,44,138,164,25,93,134,44,120,10,16
FUN_032504,0,0,0,0,0,0,0,3,0,0,0,2
FUN_032505,0,8,0,0,0,2,0,0,0,0,8,0
FUN_032506,0,4,0,0,0,0,0,0,0,0,0,0
FUN_032507,0,0,0,0,0,0,0,0,0,0,0,0
FUN_032508,0,4,0,0,0,0,0,0,0,0,0,0
FUN_032509,0,0,1,0,0,0,0,0,0,0,0,1
FUN_023054,0,25,5,0,0,9,3,0,0,0,12,8
FUN_023055,8,4,0,31,45,0,20,17,31,14,0,0
FUN_010317,0,0,0,0,0,0,0,0,0,0,1,0
FUN_000088,1,1,0,0,0,2,1,0,0,2,2,2
FUN_011300,0,0,1,0,0,0,0,0,0,1,0,0
FUN_001308,16,14,20,63,73,5,38,50,22,62,4,11
FUN_001309,44,25,29,133,131,14,80,136,88,103,8,22
FUN_001300,42,24,13,108,221,23,126,112,87,77,10,33
FUN_001301,0,0,0,23,0,0,7,0,0,24,0,6
FUN_001302,40,20,25,321,176,26,96,203,145,282,18,33
FUN_001303,8,0,0,0,0,0,0,0,4,4,6,13
FUN_001304,0,0,5,3,0,0,0,0,3,5,0,13
FUN_001305,8,0,5,0,0,0,0,0,0,0,0,3
FUN_001306,7,4,8,55,18,4,14,28,25,37,6,17
FUN_001307,11,0,0,46,27,17,15,31,25,36,8,5
FUN_033671,31,29,32,82,61,18,44,66,81,41,23,60
FUN_033670,131,164,170,246,130,180,135,382,264,273,116,154
FUN_033673,0,11,28,0,11,0,0,23,19,11,6,19
FUN_033672,24,39,47,9,15,50,6,32,18,18,34,32
FUN_033675,44,72,87,13,10,44,6,36,48,23,27,63
FUN_033674,14,0,20,3,6,18,8,10,12,10,6,4
FUN_033677,7,0,0,103,57,13,32,42,60,42,0,2
FUN_033676,0,7,9,4,0,0,0,0,0,0,4,4
FUN_033679,0,2,0,49,19,9,19,18,18,39,12,0
FUN_033678,0,10,6,57,55,14,51,26,45,17,10,4
FUN_040609,0,0,0,0,0,0,0,0,0,0,0,0
FUN_002640,5,0,0,0,0,21,0,0,0,0,8,0
FUN_002641,19,16,6,0,0,4,0,0,0,0,7,11
FUN_002642,0,0,0,0,0,0,0,0,0,0,0,0
FUN_002643,0,22,13,0,0,0,0,2,2,0,0,7
FUN_002644,19,31,40,0,0,18,0,7,3,5,21,31
FUN_002645,11,0,7,0,0,0,0,8,0,0,7,10
FUN_002646,3,0,0,0,0,37,0,11,0,0,0,0
FUN_002647,0,0,0,0,0,0,0,0,0,0,0,0
FUN_002648,0,0,0,0,14,17,25,198,59,23,12,8
FUN_002649,17,11,0,10,13,25,0,24,15,11,32,14
FUN_000081,5,2,4,2,0,5,2,1,0,2,4,2
FUN_035316,0,0,0,0,0,0,0,0,0,0,0,0
FUN_005320,70,86,107,5,0,62,3,29,33,23,48,76
FUN_019455,0,2,0,0,0,0,0,0,0,0,0,0
FUN_012739,114,109,140,2515,2325,106,2079,2324,2260,2364,72,124
FUN_001827,0,0,0,0,0,0,0,0,0,0,0,0
FUN_012735,0,0,0,0,0,0,0,0,0,0,0,1
FUN_012734,0,0,0,0,2,1,0,0,0,0,0,0
FUN_012737,11,0,14,3,0,13,0,0,3,0,14,12
FUN_012736,0,0,0,0,0,0,0,0,0,4,0,0
FUN_012731,0,0,0,0,0,0,0,0,0,7,0,0
FUN_012730,0,0,0,0,0,0,0,0,0,0,0,0
FUN_012733,7,0,0,5,4,0,0,0,3,0,0,0
FUN_012732,0,0,8,0,0,0,0,0,0,0,0,0
FUN_006943,68,33,64,202,70,33,70,171,135,156,17,28
FUN_006942,86,83,50,36,14,99,35,80,75,46,60,92
FUN_006941,213,243,271,467,197,242,210,352,372,335,139,229
FUN_006940,70,92,63,184,108,87,85,194,208,243,65,87
FUN_016429,60,68,73,21,14,48,7,32,27,60,19,73
FUN_016428,135,175,225,232,54,202,43,164,136,208,103,131
FUN_006945,0,7,4,0,0,4,0,0,0,2,0,0
FUN_020087,1,0,1,1,1,0,0,0,0,1,1,1
FUN_016425,255,252,278,376,83,283,81,257,398,278,216,314
FUN_016424,11,16,20,7,0,0,0,0,0,0,0,7
FUN_006949,45,83,85,10,5,62,0,0,14,13,45,79
FUN_016426,12,5,4,3,0,14,3,0,2,0,0,12
FUN_016421,100,98,163,85,23,123,36,74,106,61,85,148
FUN_016420,18,12,23,13,5,22,0,26,23,32,10,18
FUN_016423,31,17,48,16,0,13,4,30,37,22,40,54
FUN_016422,21,15,16,3,10,11,5,4,10,6,14,19
FUN_009371,0,0,4,0,0,0,0,0,0,0,0,0
FUN_002182,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009373,0,0,0,0,0,0,0,0,0,0,0,0
FUN_037328,4,33,2,2,0,6,0,9,11,17,5,5
FUN_000029,0,0,15,0,0,0,0,5,0,5,0,20
FUN_002187,0,0,0,0,0,0,2,0,0,0,0,0
FUN_004524,24,39,24,26,0,17,7,33,32,66,26,30
FUN_035149,10,8,0,10,0,15,0,0,0,8,6,19
FUN_035148,42,74,55,24,0,178,0,82,85,101,112,145
FUN_009377,0,0,0,2,3,5,0,0,3,0,2,1
FUN_035141,1,12,0,0,0,3,0,0,0,0,0,0
FUN_035140,0,0,0,0,0,0,0,0,0,0,0,0
FUN_035143,5,22,13,0,0,50,4,8,9,5,31,30
FUN_002184,0,0,0,0,0,0,0,0,0,0,0,0
FUN_035145,0,0,0,0,0,0,0,1,1,0,0,1
FUN_035144,0,7,0,0,0,8,3,5,0,4,8,7
FUN_035147,0,0,0,0,0,0,0,0,0,0,0,6
FUN_035146,0,0,0,0,0,0,0,0,0,0,0,0
FUN_016397,39,33,26,24,17,45,9,52,56,57,44,28
FUN_016396,15,27,30,13,9,14,15,19,18,11,16,36
FUN_016395,68,54,57,19,0,61,12,217,142,69,74,42
FUN_016394,0,0,0,0,0,0,0,0,3,0,1,0
FUN_016393,594,672,739,1010,781,537,698,916,731,1113,581,704
FUN_016392,69,66,79,99,39,51,54,201,180,207,47,58
FUN_016391,0,5,6,1,0,5,6,8,6,5,6,2
FUN_003279,0,0,0,0,0,1,1,0,0,0,0,0
FUN_003276,0,0,0,0,0,1,0,0,1,1,0,0
FUN_003277,0,1,0,0,0,1,0,0,0,0,0,0
FUN_003274,0,1,0,0,0,1,0,0,1,0,0,0
FUN_003275,0,1,0,0,0,1,0,0,0,0,0,1
FUN_003272,0,1,0,0,0,1,0,1,0,0,0,0
FUN_003273,0,1,0,0,0,0,0,0,0,1,0,0
FUN_016399,11,0,13,0,0,8,0,0,12,10,5,0
FUN_016398,0,0,0,1,0,0,0,13,9,0,3,16
FUN_011619,0,2,0,4,0,0,0,0,0,0,2,0
FUN_002324,3,2,4,3,0,3,1,3,4,6,2,4
FUN_043298,65,70,101,84,34,55,25,79,140,133,52,93
FUN_043299,96,122,137,66,52,102,60,93,108,73,69,132
FUN_043290,134,183,224,871,778,129,536,339,444,391,144,183
FUN_043291,11,7,111,32,9,55,8,40,20,70,113,135
FUN_043292,0,8,0,0,0,0,5,0,0,0,0,0
FUN_043293,0,0,0,0,0,0,0,0,0,0,0,0
FUN_043294,0,0,0,0,0,0,0,10,14,33,0,0
FUN_011615,0,3,0,0,0,1,0,2,0,0,0,1
FUN_043296,13,0,0,0,0,0,0,0,0,0,8,0
FUN_043297,0,3,9,0,0,1,0,0,2,0,1,1
FUN_035317,11,0,0,0,0,13,0,0,0,4,7,11
FUN_011614,0,0,0,0,0,0,0,0,1,0,0,0
FUN_014937,86,97,78,19,0,74,24,63,69,70,59,77
FUN_013062,0,1,0,0,0,0,0,0,0,1,0,1
FUN_013063,0,0,0,0,0,12,0,0,8,0,0,0
FUN_013060,0,0,1,0,0,2,0,0,0,0,0,0
FUN_013061,2,0,1,0,0,0,1,0,0,1,0,0
FUN_013066,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013067,0,0,0,0,0,0,0,2,0,0,7,0
FUN_013064,4,0,3,0,0,0,0,0,0,4,0,2
FUN_013065,0,0,0,0,0,0,0,0,0,7,0,0
FUN_028745,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028744,0,0,2,0,0,0,0,0,0,0,0,4
FUN_028747,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028746,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028741,0,0,6,0,0,0,2,0,0,0,6,0
FUN_028740,0,0,0,0,0,0,0,0,0,0,5,14
FUN_028743,0,0,0,0,0,0,0,0,0,0,0,0
FUN_028742,0,0,0,0,0,0,0,0,0,0,0,1
FUN_042653,108,111,113,82,18,127,30,123,64,96,132,97
FUN_042652,30,47,22,22,11,13,30,20,51,33,0,18
FUN_003898,0,7,21,0,0,18,11,15,5,0,10,13
FUN_042650,3,0,0,0,0,0,0,23,4,7,0,0
FUN_042657,31,24,27,29,0,35,9,30,81,48,29,30
FUN_042656,253,253,184,298,95,291,195,264,301,235,243,244
FUN_042655,100,163,115,105,40,130,18,109,154,188,68,57
FUN_042654,155,175,147,45,44,145,17,55,70,59,121,123
FUN_003892,22,82,105,0,5,76,0,0,0,4,290,46
FUN_003893,8,0,0,0,13,0,0,4,10,6,16,0
FUN_003890,5,0,6,0,0,0,0,5,0,0,28,13
FUN_003891,0,0,16,0,0,80,0,0,0,0,86,17
FUN_003896,25,16,24,16,49,23,21,98,77,76,10,25
FUN_041500,19,41,19,6,9,26,0,36,65,33,26,21
FUN_003894,74,64,101,114,103,86,73,279,175,181,89,72
FUN_003895,7,17,12,23,0,6,0,14,26,20,11,0
FUN_035556,24,51,38,21,20,9,0,23,33,26,15,22
FUN_041501,36,24,58,20,0,29,5,0,24,11,10,17
FUN_030701,0,0,0,0,0,0,0,0,0,0,5,4
FUN_041506,60,36,32,48,14,23,20,52,32,54,38,16
FUN_030702,0,0,5,0,0,0,0,0,0,0,7,0
FUN_041507,15,14,22,5,7,0,17,8,11,17,16,10
FUN_035555,5,16,6,48,25,0,27,23,24,46,10,0
FUN_009339,0,0,0,0,0,2,0,0,0,0,0,0
FUN_009338,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009335,0,9,6,0,0,4,0,0,0,0,3,0
FUN_035552,78,98,88,47,65,67,61,140,99,131,86,71
FUN_009337,0,0,0,0,0,0,0,0,0,0,0,0
FUN_000551,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009331,0,0,6,0,0,3,0,0,0,0,0,3
FUN_009330,0,0,0,0,0,0,0,0,3,0,0,0
FUN_009333,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009332,0,0,0,0,0,0,0,0,0,0,0,0
FUN_035550,0,0,0,28,8,0,0,2,0,5,0,0
FUN_035551,8,6,0,15,4,6,2,7,3,14,6,4
FUN_002973,0,1,0,0,0,0,0,0,0,0,1,1
FUN_001573,86,56,41,58,11,107,31,39,37,70,73,84
FUN_000307,0,0,7,0,0,5,0,0,0,0,0,0
FUN_001572,5,6,12,0,0,2,0,0,3,0,6,7
FUN_039628,0,0,0,0,0,0,0,0,0,0,0,0
FUN_001571,0,0,0,0,0,0,0,0,0,0,0,0
FUN_038202,0,2,0,0,0,4,0,2,0,0,12,9
FUN_022620,1,0,0,0,0,2,0,2,0,0,0,5
FUN_022621,320,277,369,484,279,322,238,434,475,529,264,196
FUN_022622,22,33,11,11,15,13,0,15,17,20,7,5
FUN_001570,0,2,0,67,12,0,3,19,21,73,2,4
FUN_022624,8,11,9,0,0,4,0,0,0,0,0,0
FUN_022625,44,68,63,68,19,44,8,24,75,71,36,44
FUN_022626,61,69,119,65,18,39,22,83,96,153,25,19
FUN_022627,87,33,42,168,80,70,69,199,236,198,22,52
FUN_022628,70,41,39,52,16,25,23,96,59,62,24,40
FUN_030803,0,0,1,0,0,0,0,0,0,0,0,0
FUN_030802,0,1,0,0,0,1,0,0,1,0,0,1
FUN_001793,4,28,30,335,274,18,173,45,52,55,23,18
FUN_000306,0,0,0,0,0,0,0,0,0,0,0,0
FUN_001575,0,0,0,0,0,0,0,0,0,0,0,0
FUN_039629,0,0,0,0,0,0,0,0,0,0,0,0
FUN_031070,396,149,259,0,0,172,0,0,20,0,185,179
FUN_001574,6,0,0,35,20,5,9,67,27,10,0,0
FUN_001791,3,12,0,41,35,0,20,0,13,0,0,6
FUN_029904,1,2,0,0,0,3,2,4,3,9,0,0
FUN_029905,1,1,0,2,1,2,0,0,0,2,1,2
FUN_029906,2,2,0,2,0,2,0,0,1,2,0,2
FUN_001790,0,0,9,0,0,0,0,0,0,0,0,0
FUN_029900,2,0,1,3,0,2,0,0,0,1,1,1
FUN_029901,1,0,1,3,0,5,0,1,0,1,1,4
FUN_029902,2,1,1,1,0,1,0,3,2,2,1,0
FUN_029903,0,0,12,5,2,0,3,7,8,11,5,13
FUN_001797,11,23,7,6,0,19,0,66,30,3,0,7
FUN_029908,3,2,0,0,0,2,0,0,0,1,0,0
FUN_029909,1,2,1,0,1,0,0,1,2,0,1,1
FUN_001796,88,83,36,1735,581,38,481,290,307,432,19,31
FUN_000305,0,46,24,0,0,11,0,0,0,0,20,39
FUN_001795,6,0,8,31,0,0,0,2,0,0,2,1
FUN_033160,0,0,0,3,0,0,0,0,0,2,0,0
FUN_001794,26,15,26,136,22,15,18,0,12,0,7,0
FUN_012898,11,0,0,0,0,0,0,0,0,0,0,0
FUN_040724,0,3,9,0,0,4,0,0,0,0,0,0
FUN_040727,0,0,0,0,0,0,0,0,0,0,0,0
FUN_010006,0,0,0,0,0,0,0,0,0,0,0,0
FUN_040721,0,0,0,0,0,0,0,0,0,0,0,0
FUN_010000,0,0,0,0,0,0,0,0,0,0,0,0
FUN_040723,0,0,7,50,0,9,6,375,375,279,0,6
FUN_010002,0,1,0,0,0,0,0,0,0,1,0,0
FUN_012890,0,0,0,2,0,0,0,0,0,0,0,0
FUN_012891,0,0,0,0,0,0,0,0,0,0,0,0
FUN_012892,0,0,0,2,0,0,0,0,0,0,0,0
FUN_012893,0,0,0,0,0,0,0,0,0,0,0,4
FUN_012894,0,2,0,0,0,0,0,0,0,0,10,3
FUN_010008,0,1,0,0,1,0,0,0,0,1,0,0
FUN_012896,0,0,0,0,0,0,0,0,0,0,0,0
FUN_012897,0,0,0,0,0,0,4,0,0,6,6,3
FUN_000304,17,128,35,0,0,48,0,9,0,0,69,27
FUN_033166,0,0,7,4,3,0,0,0,0,0,0,0
FUN_009803,2,0,1,1,1,1,1,4,3,10,0,1
FUN_009802,0,0,0,0,0,0,0,0,0,5,0,0
FUN_009801,0,7,0,0,0,0,0,0,0,0,2,0
FUN_009800,29,46,12,8,0,38,11,18,26,13,45,35
FUN_009807,0,7,0,0,0,0,0,0,0,0,0,0
FUN_009806,0,0,0,0,0,0,0,0,0,0,0,0
FUN_009805,9,20,13,2,0,17,2,11,11,7,34,13
FUN_009804,0,10,0,0,0,9,0,0,3,0,0,0
FUN_009809,0,12,0,4,0,2,0,0,0,0,0,0
FUN_009808,0,0,0,0,0,0,0,0,0,0,0,0
FUN_007304,1,0,0,0,0,0,0,0,0,0,0,0
FUN_007305,0,0,0,0,0,0,0,0,1,0,0,0
FUN_039660,0,0,0,0,0,0,0,0,0,0,0,0
FUN_000302,11,152,53,4,0,12,0,0,2,0,37,13
FUN_039661,0,1,0,1,0,1,0,0,1,1,1,1
FUN_024507,0,0,23,0,0,0,0,0,11,9,0,41
FUN_024506,0,0,0,0,0,0,0,0,0,0,8,0
FUN_024505,0,0,0,0,0,0,0,0,0,0,0,0
FUN_024504,0,0,0,0,0,0,0,0,3,0,0,5
FUN_024503,4,0,5,0,1,4,0,4,0,8,2,19
FUN_007300,0,0,0,0,0,0,0,0,0,0,0,0
FUN_024501,38,29,27,9,0,43,0,14,0,17,11,25
FUN_024500,0,0,0,0,0,0,0,0,0,0,0,0
FUN_032261,3,5,0,0,0,4,0,0,0,0,2,2
FUN_032260,11,8,9,0,0,6,0,0,1,4,3,6
FUN_032263,0,5,16,0,0,0,0,0,0,0,17,18
FUN_032262,0,0,0,0,0,0,1,0,0,0,0,0
FUN_032265,3,0,8,0,0,0,5,0,0,0,0,3
FUN_032264,11,28,13,0,0,18,0,0,0,7,21,7
FUN_032267,0,0,0,0,0,0,0,0,0,0,0,0
FUN_024508,41,38,33,0,7,13,2,0,0,0,0,19
FUN_000301,14,119,101,0,0,0,0,0,0,0,42,0
FUN_011358,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011359,0,0,0,0,0,0,0,0,0,0,0,0
FUN_011352,0,5,0,0,0,0,1,8,8,6,3,7
FUN_011353,10,10,4,0,0,0,0,8,0,0,3,12
FUN_011350,5,10,0,4,0,6,0,0,12,0,0,4
FUN_011351,4,0,0,0,0,3,0,0,0,0,0,11
FUN_011356,35,5,8,1,3,7,4,5,0,1,0,13
FUN_011357,6,24,25,4,0,2,0,3,2,0,0,6
FUN_011354,2,8,14,3,0,6,0,1,2,0,6,0
FUN_011355,17,69,16,9,7,0,31,21,7,21,5,7
FUN_030538,0,0,0,0,0,0,0,1,0,0,0,0
FUN_028058,0,2,0,0,0,0,0,0,0,0,0,0
FUN_023999,35,28,59,53,22,40,29,38,48,92,58,44
FUN_023998,2,0,1,2,1,4,0,0,3,5,4,2
FUN_023995,8,0,5,5,8,5,0,0,0,4,3,0
FUN_023994,4,0,0,0,0,0,3,3,5,9,2,6
FUN_023997,12,7,0,23,7,7,0,9,6,6,0,5
FUN_023996,12,0,6,7,0,0,0,0,6,10,4,0
FUN_023991,0,6,0,0,0,1,0,4,0,0,0,5
FUN_023990,0,0,0,0,0,0,0,0,0,1,0,0
FUN_023993,20,0,0,26,0,6,11,13,20,14,27,8
FUN_023992,7,11,11,69,128,9,123,269,255,269,5,0
FUN_024496,0,1,0,0,0,0,1,0,1,1,0,0
FUN_019837,0,0,0,0,0,0,0,0,0,0,0,0
FUN_014800,0,6,0,0,0,0,2,0,5,0,0,0
FUN_014803,78,128,170,36,28,68,38,89,62,68,114,83
FUN_014802,4,3,7,0,0,0,0,0,0,0,0,0
FUN_014805,10,0,17,95,31,3,18,35,49,76,6,21
FUN_019832,0,0,0,0,0,0,0,0,0,0,0,0
FUN_014807,59,64,84,27,38,83,46,81,145,110,32,83
FUN_013854,0,0,0,0,0,0,0,0,0,0,0,0
FUN_014809,85,90,59,109,156,97,134,85,47,85,83,49
FUN_014808,173,157,173,186,81,199,101,253,226,232,115,181
FUN_013859,0,0,0,0,0,0,0,0,0,0,0,0
FUN_013858,0,0,0,0,0,0,0,0,0,0,0,0
FUN_019839,0,0,0,0,0,1,0,0,0,0,0,0
FUN_019838,0,0,0,0,0,0,0,0,0,0,0,0
FUN_029802,12,7,3,13,0,0,0,0,0,0,3,0
FUN_042978,0,9,19,0,0,5,0,4,4,0,9,0
FUN_016659,0,0,0,0,0,5,0,0,0,0,3,0
FUN_042972,149,198,277,167,70,131,47,167,179,173,82,134
FUN_042973,0,79,73,30,18,25,14,15,30,14,27,0
FUN_016650,9,0,10,20,19,6,17,0,4,4,0,6
FUN_020972,0,0,0,0,0,0,0,2,0,1,0,0
FUN_020973,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020970,2,0,0,0,0,0,0,0,0,0,0,0
FUN_020971,4,0,4,0,0,0,0,0,0,0,0,0
FUN_020976,0,0,0,0,0,3,0,0,0,0,0,5
FUN_020977,0,0,0,0,0,0,0,0,0,0,0,0
FUN_039248,0,0,0,0,0,0,0,0,0,0,0,0
FUN_020975,14,0,20,0,0,0,0,0,0,2,3,0
FUN_039246,2,0,0,0,0,2,0,0,0,0,0,0
FUN_039247,0,0,0,3,0,2,0,0,0,4,0,0
FUN_039244,5,0,0,0,0,0,0,0,0,0,0,0
FUN_020979,0,2,2,3,5,0,0,0,0,0,9,4
FUN_039242,0,0,0,0,0,0,0,0,0,0,0,0
FUN_039243,3,0,0,0,0,3,0,0,0,0,5,0
FUN_039240,4,0,0,0,0,0,0,0,0,0,0,0
FUN_039241,0,0,0,0,0,8,0,6,0,0,0,5
FUN_016654,0,0,0,3,0,0,0,0,0,0,0,0
FUN_016655,4,0,0,0,0,3,0,0,0,0,0,0
FUN_039625,0,0,0,0,0,0,0,0,0,1,0,0
FUN_040769,1,1,1,1,0,0,0,0,1,0,1,0
FUN_040768,1,1,1,0,1,1,1,1,0,1,1,1
FUN_012078,17,10,0,0,0,27,6,0,8,0,0,17
FUN_012079,105,42,14,0,3,14,4,5,0,0,0,13
FUN_012072,11,20,20,146,93,11,53,38,29,52,0,12
FUN_012073,12,19,19,11,1,12,6,0,25,14,8,26
FUN_012070,9,26,20,11,2,9,2,11,13,24,6,12
FUN_012071,18,15,27,8,9,37,4,43,22,32,13,65
FUN_012076,14,0,11,0,0,16,0,0,0,0,9,6
FUN_012077,0,0,0,0,0,6,0,0,0,0,0,0
FUN_012074,47,20,26,156,194,18,122,142,128,101,15,0
FUN_012075,7,23,8,140,107,14,73,46,46,37,6,8
FUN_015868,0,0,0,0,0,0,0,0,0,0,0,0
FUN_040761,0,1,1,1,0,1,0,1,1,1,0,1
FUN_040760,1,2,1,1,1,1,0,0,0,1,1,1
FUN_015860,0,0,0,0,0,0,0,0,0,0,0,0
FUN_015861,0,0,0,0,0,0,0,0,0,0,0,0
